sample_id,label,class_name,n_poles,n_zeros
3153,3,bandstop,6,6
3154,4,allpass,8,8
3155,0,lowpass,4,4
3156,1,highpass,2,2
3157,2,bandpass,4,4
3158,3,bandstop,4,4
3159,4,allpass,8,8
3160,0,lowpass,6,6
3161,1,highpass,6,6
3162,2,bandpass,4,4
3163,3,bandstop,6,6
3164,4,allpass,6,6
3165,0,lowpass,2,2
3166,1,highpass,8,8
3167,2,bandpass,8,8
3168,3,bandstop,8,8
3169,4,allpass,2,2
3170,0,lowpass,4,4
3171,1,highpass,4,4
3172,2,bandpass,2,2
3173,3,bandstop,4,4
3174,4,allpass,4,4
3175,0,lowpass,4,4
3176,1,highpass,8,8
3177,2,bandpass,6,6
3178,3,bandstop,6,6
3179,4,allpass,2,2
3180,0,lowpass,4,4
3181,1,highpass,8,8
3182,2,bandpass,4,4
3183,3,bandstop,8,8
3184,4,allpass,4,4
3185,0,lowpass,4,4
3186,1,highpass,2,2
3187,2,bandpass,4,4
3188,3,bandstop,2,2
3189,4,allpass,2,2
3190,0,lowpass,2,2
3191,1,highpass,6,6
3192,2,bandpass,4,4
3193,3,bandstop,6,6
3194,4,allpass,6,6
3195,0,lowpass,8,8
3196,1,highpass,6,6
3197,2,bandpass,4,4
3198,3,bandstop,2,2
3199,4,allpass,4,4
3200,0,lowpass,4,4
3201,1,highpass,4,4
3202,2,bandpass,8,8
3203,3,bandstop,6,6
3204,4,allpass,8,8
3205,0,lowpass,2,2
3206,1,highpass,2,2
3207,2,bandpass,4,4
3208,3,bandstop,2,2
3209,4,allpass,8,8
3210,0,lowpass,2,2
3211,1,highpass,4,4
3212,2,bandpass,2,2
3213,3,bandstop,8,8
3214,4,allpass,4,4
3215,0,lowpass,2,2
3216,1,highpass,4,4
3217,2,bandpass,4,4
3218,3,bandstop,6,6
3219,4,allpass,4,4
3220,0,lowpass,6,6
3221,1,highpass,2,2
3222,2,bandpass,6,6
3223,3,bandstop,2,2
3224,4,allpass,4,4
3225,0,lowpass,2,2
3226,1,highpass,8,8
3227,2,bandpass,6,6
3228,3,bandstop,8,8
3229,4,allpass,6,6
3230,0,lowpass,4,4
3231,1,highpass,6,6
3232,2,bandpass,6,6
3233,3,bandstop,4,4
3234,4,allpass,4,4
3235,0,lowpass,6,6
3236,1,highpass,2,2
3237,2,bandpass,4,4
3238,3,bandstop,8,8
3239,4,allpass,2,2
3240,0,lowpass,2,2
3241,1,highpass,4,4
3242,2,bandpass,6,6
3243,3,bandstop,6,6
3244,4,allpass,4,4
3245,0,lowpass,4,4
3246,1,highpass,4,4
3247,2,bandpass,2,2
3248,3,bandstop,8,8
3249,4,allpass,8,8
3250,0,lowpass,8,8
3251,1,highpass,4,4
3252,2,bandpass,8,8
3253,3,bandstop,6,6
3254,4,allpass,4,4
3255,0,lowpass,6,6
3256,1,highpass,2,2
3257,2,bandpass,2,2
3258,3,bandstop,2,2
3259,4,allpass,4,4
3260,0,lowpass,4,4
3261,1,highpass,4,4
3262,2,bandpass,4,4
3263,3,bandstop,4,4
3264,4,allpass,4,4
3265,0,lowpass,4,4
3266,1,highpass,6,6
3267,2,bandpass,2,2
3268,3,bandstop,4,4
3269,4,allpass,6,6
3270,0,lowpass,2,2
3271,1,highpass,4,4
3272,2,bandpass,2,2
3273,3,bandstop,4,4
3274,4,allpass,6,6
3275,0,lowpass,6,6
3276,1,highpass,4,4
3277,2,bandpass,6,6
3278,3,bandstop,2,2
3279,4,allpass,4,4
3280,0,lowpass,8,8
3281,1,highpass,2,2
3282,2,bandpass,8,8
3283,3,bandstop,6,6
3284,4,allpass,2,2
3285,0,lowpass,6,6
3286,1,highpass,2,2
3287,2,bandpass,8,8
3288,3,bandstop,6,6
3289,4,allpass,4,4
3290,0,lowpass,8,8
3291,1,highpass,2,2
3292,2,bandpass,8,8
3293,3,bandstop,2,2
3294,4,allpass,6,6
3295,0,lowpass,8,8
3296,1,highpass,8,8
3297,2,bandpass,6,6
3298,3,bandstop,4,4
3299,4,allpass,2,2
3300,0,lowpass,8,8
3301,1,highpass,2,2
3302,2,bandpass,8,8
3303,3,bandstop,2,2
3304,4,allpass,6,6
3305,0,lowpass,8,8
3306,1,highpass,8,8
3307,2,bandpass,4,4
3308,3,bandstop,8,8
3309,4,allpass,6,6
3310,0,lowpass,8,8
3311,1,highpass,8,8
3312,2,bandpass,2,2
3313,3,bandstop,6,6
3314,4,allpass,6,6
3315,0,lowpass,8,8
3316,1,highpass,6,6
3317,2,bandpass,8,8
3318,3,bandstop,2,2
3319,4,allpass,4,4
3320,0,lowpass,8,8
3321,1,highpass,2,2
3322,2,bandpass,4,4
3323,3,bandstop,8,8
3324,4,allpass,6,6
3325,0,lowpass,4,4
3326,1,highpass,4,4
3327,2,bandpass,2,2
3328,3,bandstop,4,4
3329,4,allpass,2,2
3330,0,lowpass,4,4
3331,1,highpass,8,8
3332,2,bandpass,6,6
3333,3,bandstop,2,2
3334,4,allpass,8,8
3335,0,lowpass,8,8
3336,1,highpass,2,2
3337,2,bandpass,6,6
3338,3,bandstop,2,2
3339,4,allpass,8,8
3340,0,lowpass,2,2
3341,1,highpass,2,2
3342,2,bandpass,6,6
3343,3,bandstop,4,4
3344,4,allpass,6,6
3345,0,lowpass,2,2
3346,1,highpass,4,4
3347,2,bandpass,8,8
3348,3,bandstop,6,6
3349,4,allpass,2,2
3350,0,lowpass,8,8
3351,1,highpass,8,8
3352,2,bandpass,8,8
3353,3,bandstop,8,8
3354,4,allpass,8,8
3355,0,lowpass,2,2
3356,1,highpass,2,2
3357,2,bandpass,6,6
3358,3,bandstop,6,6
3359,4,allpass,4,4
3360,0,lowpass,4,4
3361,1,highpass,2,2
3362,2,bandpass,4,4
3363,3,bandstop,6,6
3364,4,allpass,2,2
3365,0,lowpass,4,4
3366,1,highpass,4,4
3367,2,bandpass,4,4
3368,3,bandstop,8,8
3369,4,allpass,6,6
3370,0,lowpass,4,4
3371,1,highpass,6,6
3372,2,bandpass,2,2
3373,3,bandstop,8,8
3374,4,allpass,2,2
3375,0,lowpass,4,4
3376,1,highpass,8,8
3377,2,bandpass,4,4
3378,3,bandstop,4,4
3379,4,allpass,4,4
3380,0,lowpass,8,8
3381,1,highpass,8,8
3382,2,bandpass,8,8
3383,3,bandstop,6,6
3384,4,allpass,8,8
3385,0,lowpass,2,2
3386,1,highpass,8,8
3387,2,bandpass,8,8
3388,3,bandstop,2,2
3389,4,allpass,4,4
3390,0,lowpass,6,6
3391,1,highpass,6,6
3392,2,bandpass,2,2
3393,3,bandstop,4,4
3394,4,allpass,4,4
3395,0,lowpass,8,8
3396,1,highpass,6,6
3397,2,bandpass,8,8
3398,3,bandstop,8,8
3399,4,allpass,2,2
3400,0,lowpass,6,6
3401,1,highpass,6,6
3402,2,bandpass,6,6
3403,3,bandstop,2,2
3404,4,allpass,4,4
3405,0,lowpass,2,2
3406,1,highpass,8,8
3407,2,bandpass,8,8
3408,3,bandstop,6,6
3409,4,allpass,2,2
3410,0,lowpass,6,6
3411,1,highpass,8,8
3412,2,bandpass,6,6
3413,3,bandstop,2,2
3414,4,allpass,6,6
3415,0,lowpass,2,2
3416,1,highpass,2,2
3417,2,bandpass,8,8
3418,3,bandstop,2,2
3419,4,allpass,8,8
3420,0,lowpass,6,6
3421,1,highpass,4,4
3422,2,bandpass,4,4
3423,3,bandstop,2,2
3424,4,allpass,6,6
3425,0,lowpass,6,6
3426,1,highpass,4,4
3427,2,bandpass,6,6
3428,3,bandstop,6,6
3429,4,allpass,6,6
3430,0,lowpass,2,2
3431,1,highpass,4,4
3432,2,bandpass,6,6
3433,3,bandstop,4,4
3434,4,allpass,6,6
3435,0,lowpass,4,4
3436,1,highpass,2,2
3437,2,bandpass,2,2
3438,3,bandstop,8,8
3439,4,allpass,2,2
3440,0,lowpass,6,6
3441,1,highpass,6,6
3442,2,bandpass,2,2
3443,3,bandstop,8,8
3444,4,allpass,2,2
3445,0,lowpass,6,6
3446,1,highpass,2,2
3447,2,bandpass,4,4
3448,3,bandstop,4,4
3449,4,allpass,4,4
3450,0,lowpass,4,4
3451,1,highpass,2,2
3452,2,bandpass,2,2
3453,3,bandstop,4,4
3454,4,allpass,4,4
3455,0,lowpass,6,6
3456,1,highpass,2,2
3457,2,bandpass,8,8
3458,3,bandstop,2,2
3459,4,allpass,2,2
3460,0,lowpass,4,4
3461,1,highpass,8,8
3462,2,bandpass,8,8
3463,3,bandstop,2,2
3464,4,allpass,2,2
3465,0,lowpass,8,8
3466,1,highpass,6,6
3467,2,bandpass,4,4
3468,3,bandstop,2,2
3469,4,allpass,4,4
3470,0,lowpass,6,6
3471,1,highpass,6,6
3472,2,bandpass,2,2
3473,3,bandstop,6,6
3474,4,allpass,8,8
3475,0,lowpass,4,4
3476,1,highpass,6,6
3477,2,bandpass,6,6
3478,3,bandstop,2,2
3479,4,allpass,4,4
3480,0,lowpass,8,8
3481,1,highpass,8,8
3482,2,bandpass,6,6
3483,3,bandstop,4,4
3484,4,allpass,6,6
3485,0,lowpass,2,2
3486,1,highpass,8,8
3487,2,bandpass,8,8
3488,3,bandstop,8,8
3489,4,allpass,4,4
3490,0,lowpass,8,8
3491,1,highpass,8,8
3492,2,bandpass,2,2
3493,3,bandstop,2,2
3494,4,allpass,8,8
3495,0,lowpass,6,6
3496,1,highpass,2,2
3497,2,bandpass,6,6
3498,3,bandstop,6,6
3499,4,allpass,8,8
3500,0,lowpass,6,6
3501,1,highpass,6,6
3502,2,bandpass,6,6
3503,3,bandstop,4,4
3504,4,allpass,2,2
3505,0,lowpass,8,8
3506,1,highpass,6,6
3507,2,bandpass,8,8
3508,3,bandstop,2,2
3509,4,allpass,4,4
3510,0,lowpass,2,2
3511,1,highpass,4,4
3512,2,bandpass,4,4
3513,3,bandstop,4,4
3514,4,allpass,6,6
3515,0,lowpass,4,4
3516,1,highpass,2,2
3517,2,bandpass,6,6
3518,3,bandstop,2,2
3519,4,allpass,6,6
3520,0,lowpass,4,4
3521,1,highpass,2,2
3522,2,bandpass,6,6
3523,3,bandstop,4,4
3524,4,allpass,8,8
3525,0,lowpass,2,2
3526,1,highpass,8,8
3527,2,bandpass,2,2
3528,3,bandstop,4,4
3529,4,allpass,4,4
3530,0,lowpass,4,4
3531,1,highpass,8,8
3532,2,bandpass,6,6
3533,3,bandstop,6,6
3534,4,allpass,4,4
3535,0,lowpass,8,8
3536,1,highpass,2,2
3537,2,bandpass,4,4
3538,3,bandstop,4,4
3539,4,allpass,8,8
3540,0,lowpass,4,4
3541,1,highpass,2,2
3542,2,bandpass,8,8
3543,3,bandstop,4,4
3544,4,allpass,2,2
3545,0,lowpass,4,4
3546,1,highpass,8,8
3547,2,bandpass,8,8
3548,3,bandstop,8,8
3549,4,allpass,4,4
3550,0,lowpass,2,2
3551,1,highpass,8,8
3552,2,bandpass,2,2
3553,3,bandstop,6,6
3554,4,allpass,6,6
3555,0,lowpass,6,6
3556,1,highpass,2,2
3557,2,bandpass,6,6
3558,3,bandstop,6,6
3559,4,allpass,6,6
3560,0,lowpass,2,2
3561,1,highpass,6,6
3562,2,bandpass,6,6
3563,3,bandstop,8,8
3564,4,allpass,2,2
3565,0,lowpass,8,8
3566,1,highpass,4,4
3567,2,bandpass,6,6
3568,3,bandstop,6,6
3569,4,allpass,2,2
3570,0,lowpass,8,8
3571,1,highpass,2,2
3572,2,bandpass,4,4
3573,3,bandstop,6,6
3574,4,allpass,6,6
3575,0,lowpass,8,8
3576,1,highpass,6,6
3577,2,bandpass,6,6
3578,3,bandstop,4,4
3579,4,allpass,2,2
3580,0,lowpass,2,2
3581,1,highpass,8,8
3582,2,bandpass,6,6
3583,3,bandstop,4,4
3584,4,allpass,8,8
3585,0,lowpass,2,2
3586,1,highpass,6,6
3587,2,bandpass,2,2
3588,3,bandstop,4,4
3589,4,allpass,2,2
3590,0,lowpass,8,8
3591,1,highpass,6,6
3592,2,bandpass,6,6
3593,3,bandstop,6,6
3594,4,allpass,6,6
3595,0,lowpass,8,8
3596,1,highpass,8,8
3597,2,bandpass,8,8
3598,3,bandstop,8,8
3599,4,allpass,2,2
3600,0,lowpass,8,8
3601,1,highpass,8,8
3602,2,bandpass,2,2
3603,3,bandstop,6,6
3604,4,allpass,4,4
3605,0,lowpass,6,6
3606,1,highpass,6,6
3607,2,bandpass,6,6
3608,3,bandstop,2,2
3609,4,allpass,8,8
3610,0,lowpass,6,6
3611,1,highpass,6,6
3612,2,bandpass,6,6
3613,3,bandstop,2,2
3614,4,allpass,2,2
3615,0,lowpass,6,6
3616,1,highpass,4,4
3617,2,bandpass,6,6
3618,3,bandstop,4,4
3619,4,allpass,8,8
3620,0,lowpass,2,2
3621,1,highpass,8,8
3622,2,bandpass,6,6
3623,3,bandstop,2,2
3624,4,allpass,8,8
3625,0,lowpass,8,8
3626,1,highpass,4,4
3627,2,bandpass,6,6
3628,3,bandstop,8,8
3629,4,allpass,8,8
3630,0,lowpass,8,8
3631,1,highpass,8,8
3632,2,bandpass,2,2
3633,3,bandstop,2,2
3634,4,allpass,4,4
3635,0,lowpass,4,4
3636,1,highpass,6,6
3637,2,bandpass,2,2
3638,3,bandstop,6,6
3639,4,allpass,2,2
3640,0,lowpass,2,2
3641,1,highpass,2,2
3642,2,bandpass,2,2
3643,3,bandstop,4,4
3644,4,allpass,4,4
3645,0,lowpass,6,6
3646,1,highpass,6,6
3647,2,bandpass,2,2
3648,3,bandstop,6,6
3649,4,allpass,8,8
3650,0,lowpass,8,8
3651,1,highpass,2,2
3652,2,bandpass,2,2
3653,3,bandstop,2,2
3654,4,allpass,2,2
3655,0,lowpass,6,6
3656,1,highpass,2,2
3657,2,bandpass,8,8
3658,3,bandstop,4,4
3659,4,allpass,2,2
3660,0,lowpass,4,4
3661,1,highpass,4,4
3662,2,bandpass,8,8
3663,3,bandstop,6,6
3664,4,allpass,8,8
3665,0,lowpass,6,6
3666,1,highpass,4,4
3667,2,bandpass,4,4
3668,3,bandstop,8,8
3669,4,allpass,6,6
3670,0,lowpass,6,6
3671,1,highpass,4,4
3672,2,bandpass,6,6
3673,3,bandstop,4,4
3674,4,allpass,8,8
3675,0,lowpass,8,8
3676,1,highpass,4,4
3677,2,bandpass,6,6
3678,3,bandstop,8,8
3679,4,allpass,4,4
3680,0,lowpass,4,4
3681,1,highpass,6,6
3682,2,bandpass,8,8
3683,3,bandstop,2,2
3684,4,allpass,2,2
3685,0,lowpass,4,4
3686,1,highpass,6,6
3687,2,bandpass,2,2
3688,3,bandstop,6,6
3689,4,allpass,6,6
3690,0,lowpass,8,8
3691,1,highpass,4,4
3692,2,bandpass,6,6
3693,3,bandstop,4,4
3694,4,allpass,4,4
3695,0,lowpass,2,2
3696,1,highpass,2,2
3697,2,bandpass,2,2
3698,3,bandstop,6,6
3699,4,allpass,8,8
3700,0,lowpass,2,2
3701,1,highpass,2,2
3702,2,bandpass,8,8
3703,3,bandstop,2,2
3704,4,allpass,8,8
3705,0,lowpass,8,8
3706,1,highpass,4,4
3707,2,bandpass,6,6
3708,3,bandstop,6,6
3709,4,allpass,2,2
3710,0,lowpass,6,6
3711,1,highpass,6,6
3712,2,bandpass,2,2
3713,3,bandstop,4,4
3714,4,allpass,2,2
3715,0,lowpass,2,2
3716,1,highpass,6,6
3717,2,bandpass,6,6
3718,3,bandstop,2,2
3719,4,allpass,2,2
3720,0,lowpass,8,8
3721,1,highpass,4,4
3722,2,bandpass,6,6
3723,3,bandstop,8,8
3724,4,allpass,4,4
3725,0,lowpass,4,4
3726,1,highpass,2,2
3727,2,bandpass,4,4
3728,3,bandstop,2,2
3729,4,allpass,6,6
3730,0,lowpass,6,6
3731,1,highpass,4,4
3732,2,bandpass,2,2
3733,3,bandstop,6,6
3734,4,allpass,2,2
3735,0,lowpass,2,2
3736,1,highpass,8,8
3737,2,bandpass,2,2
3738,3,bandstop,2,2
3739,4,allpass,4,4
3740,0,lowpass,2,2
3741,1,highpass,6,6
3742,2,bandpass,4,4
3743,3,bandstop,4,4
3744,4,allpass,8,8
3745,0,lowpass,6,6
3746,1,highpass,2,2
3747,2,bandpass,4,4
3748,3,bandstop,6,6
3749,4,allpass,6,6
3750,0,lowpass,6,6
3751,1,highpass,4,4
3752,2,bandpass,6,6
3753,3,bandstop,8,8
3754,4,allpass,4,4
3755,0,lowpass,8,8
3756,1,highpass,4,4
3757,2,bandpass,4,4
3758,3,bandstop,4,4
3759,4,allpass,8,8
3760,0,lowpass,6,6
3761,1,highpass,4,4
3762,2,bandpass,2,2
3763,3,bandstop,2,2
3764,4,allpass,4,4
3765,0,lowpass,4,4
3766,1,highpass,2,2
3767,2,bandpass,6,6
3768,3,bandstop,8,8
3769,4,allpass,4,4
3770,0,lowpass,8,8
3771,1,highpass,4,4
3772,2,bandpass,8,8
3773,3,bandstop,2,2
3774,4,allpass,8,8
3775,0,lowpass,2,2
3776,1,highpass,8,8
3777,2,bandpass,8,8
3778,3,bandstop,4,4
3779,4,allpass,4,4
3780,0,lowpass,6,6
3781,1,highpass,2,2
3782,2,bandpass,8,8
3783,3,bandstop,4,4
3784,4,allpass,4,4
3785,0,lowpass,2,2
3786,1,highpass,2,2
3787,2,bandpass,8,8
3788,3,bandstop,8,8
3789,4,allpass,2,2
3790,0,lowpass,8,8
3791,1,highpass,6,6
3792,2,bandpass,6,6
3793,3,bandstop,8,8
3794,4,allpass,2,2
3795,0,lowpass,6,6
3796,1,highpass,6,6
3797,2,bandpass,8,8
3798,3,bandstop,4,4
3799,4,allpass,2,2
3800,0,lowpass,2,2
3801,1,highpass,6,6
3802,2,bandpass,2,2
3803,3,bandstop,2,2
3804,4,allpass,2,2
3805,0,lowpass,4,4
3806,1,highpass,4,4
3807,2,bandpass,4,4
3808,3,bandstop,4,4
3809,4,allpass,4,4
3810,0,lowpass,6,6
3811,1,highpass,2,2
3812,2,bandpass,2,2
3813,3,bandstop,6,6
3814,4,allpass,8,8
3815,0,lowpass,6,6
3816,1,highpass,4,4
3817,2,bandpass,6,6
3818,3,bandstop,2,2
3819,4,allpass,8,8
3820,0,lowpass,2,2
3821,1,highpass,2,2
3822,2,bandpass,4,4
3823,3,bandstop,4,4
3824,4,allpass,2,2
3825,0,lowpass,2,2
3826,1,highpass,2,2
3827,2,bandpass,4,4
3828,3,bandstop,6,6
3829,4,allpass,6,6
3830,0,lowpass,6,6
3831,1,highpass,6,6
3832,2,bandpass,8,8
3833,3,bandstop,8,8
3834,4,allpass,6,6
3835,0,lowpass,2,2
3836,1,highpass,6,6
3837,2,bandpass,8,8
3838,3,bandstop,6,6
3839,4,allpass,2,2
3840,0,lowpass,6,6
3841,1,highpass,4,4
3842,2,bandpass,2,2
3843,3,bandstop,6,6
3844,4,allpass,2,2
3845,0,lowpass,6,6
3846,1,highpass,4,4
3847,2,bandpass,8,8
3848,3,bandstop,4,4
3849,4,allpass,2,2
3850,0,lowpass,6,6
3851,1,highpass,8,8
3852,2,bandpass,2,2
3853,3,bandstop,8,8
3854,4,allpass,4,4
3855,0,lowpass,8,8
3856,1,highpass,8,8
3857,2,bandpass,2,2
3858,3,bandstop,4,4
3859,4,allpass,8,8
3860,0,lowpass,8,8
3861,1,highpass,4,4
3862,2,bandpass,6,6
3863,3,bandstop,2,2
3864,4,allpass,2,2
3865,0,lowpass,8,8
3866,1,highpass,2,2
3867,2,bandpass,2,2
3868,3,bandstop,8,8
3869,4,allpass,4,4
3870,0,lowpass,4,4
3871,1,highpass,8,8
3872,2,bandpass,6,6
3873,3,bandstop,8,8
3874,4,allpass,6,6
3875,0,lowpass,2,2
3876,1,highpass,4,4
3877,2,bandpass,2,2
3878,3,bandstop,4,4
3879,4,allpass,4,4
3880,0,lowpass,4,4
3881,1,highpass,4,4
3882,2,bandpass,8,8
3883,3,bandstop,8,8
3884,4,allpass,4,4
3885,0,lowpass,6,6
3886,1,highpass,8,8
3887,2,bandpass,6,6
3888,3,bandstop,4,4
3889,4,allpass,2,2
3890,0,lowpass,8,8
3891,1,highpass,2,2
3892,2,bandpass,6,6
3893,3,bandstop,2,2
3894,4,allpass,4,4
3895,0,lowpass,8,8
3896,1,highpass,4,4
3897,2,bandpass,6,6
3898,3,bandstop,4,4
3899,4,allpass,4,4
3900,0,lowpass,6,6
3901,1,highpass,6,6
3902,2,bandpass,6,6
3903,3,bandstop,2,2
3904,4,allpass,8,8
3905,0,lowpass,4,4
3906,1,highpass,8,8
3907,2,bandpass,8,8
3908,3,bandstop,8,8
3909,4,allpass,4,4
3910,0,lowpass,6,6
3911,1,highpass,8,8
3912,2,bandpass,8,8
3913,3,bandstop,6,6
3914,4,allpass,8,8
3915,0,lowpass,2,2
3916,1,highpass,4,4
3917,2,bandpass,6,6
3918,3,bandstop,4,4
3919,4,allpass,4,4
3920,0,lowpass,2,2
3921,1,highpass,6,6
3922,2,bandpass,4,4
3923,3,bandstop,4,4
3924,4,allpass,8,8
3925,0,lowpass,2,2
3926,1,highpass,4,4
3927,2,bandpass,8,8
3928,3,bandstop,4,4
3929,4,allpass,6,6
3930,0,lowpass,2,2
3931,1,highpass,4,4
3932,2,bandpass,4,4
3933,3,bandstop,6,6
3934,4,allpass,4,4
3935,0,lowpass,8,8
3936,1,highpass,4,4
3937,2,bandpass,2,2
3938,3,bandstop,4,4
3939,4,allpass,8,8
3940,0,lowpass,8,8
3941,1,highpass,8,8
3942,2,bandpass,8,8
3943,3,bandstop,4,4
3944,4,allpass,4,4
3945,0,lowpass,2,2
3946,1,highpass,8,8
3947,2,bandpass,6,6
3948,3,bandstop,8,8
3949,4,allpass,4,4
3950,0,lowpass,4,4
3951,1,highpass,2,2
3952,2,bandpass,4,4
3953,3,bandstop,8,8
3954,4,allpass,4,4
3955,0,lowpass,6,6
3956,1,highpass,8,8
3957,2,bandpass,6,6
3958,3,bandstop,8,8
3959,4,allpass,2,2
3960,0,lowpass,8,8
3961,1,highpass,2,2
3962,2,bandpass,8,8
3963,3,bandstop,2,2
3964,4,allpass,8,8
3965,0,lowpass,8,8
3966,1,highpass,2,2
3967,2,bandpass,8,8
3968,3,bandstop,8,8
3969,4,allpass,6,6
3970,0,lowpass,2,2
3971,1,highpass,2,2
3972,2,bandpass,8,8
3973,3,bandstop,8,8
3974,4,allpass,4,4
3975,0,lowpass,4,4
3976,1,highpass,8,8
3977,2,bandpass,8,8
3978,3,bandstop,6,6
3979,4,allpass,4,4
3980,0,lowpass,4,4
3981,1,highpass,8,8
3982,2,bandpass,2,2
3983,3,bandstop,6,6
3984,4,allpass,6,6
3985,0,lowpass,8,8
3986,1,highpass,8,8
3987,2,bandpass,6,6
3988,3,bandstop,2,2
3989,4,allpass,8,8
3990,0,lowpass,4,4
3991,1,highpass,6,6
3992,2,bandpass,8,8
3993,3,bandstop,2,2
3994,4,allpass,2,2
3995,0,lowpass,6,6
3996,1,highpass,2,2
3997,2,bandpass,4,4
3998,3,bandstop,8,8
3999,4,allpass,4,4
4000,0,lowpass,6,6
4001,1,highpass,4,4
4002,2,bandpass,6,6
4003,3,bandstop,8,8
4004,4,allpass,8,8
4005,0,lowpass,2,2
4006,1,highpass,6,6
4007,2,bandpass,2,2
4008,3,bandstop,4,4
4009,4,allpass,4,4
4010,0,lowpass,2,2
4011,1,highpass,6,6
4012,2,bandpass,8,8
4013,3,bandstop,4,4
4014,4,allpass,4,4
4015,0,lowpass,8,8
4016,1,highpass,6,6
4017,2,bandpass,2,2
4018,3,bandstop,2,2
4019,4,allpass,6,6
4020,0,lowpass,6,6
4021,1,highpass,2,2
4022,2,bandpass,8,8
4023,3,bandstop,8,8
4024,4,allpass,8,8
4025,0,lowpass,6,6
4026,1,highpass,2,2
4027,2,bandpass,4,4
4028,3,bandstop,6,6
4029,4,allpass,8,8
4030,0,lowpass,6,6
4031,1,highpass,4,4
4032,2,bandpass,2,2
4033,3,bandstop,2,2
4034,4,allpass,2,2
4035,0,lowpass,8,8
4036,1,highpass,2,2
4037,2,bandpass,4,4
4038,3,bandstop,4,4
4039,4,allpass,6,6
4040,0,lowpass,8,8
4041,1,highpass,6,6
4042,2,bandpass,4,4
4043,3,bandstop,4,4
4044,4,allpass,4,4
4045,0,lowpass,4,4
4046,1,highpass,4,4
4047,2,bandpass,4,4
4048,3,bandstop,4,4
4049,4,allpass,2,2
4050,0,lowpass,2,2
4051,1,highpass,2,2
4052,2,bandpass,4,4
4053,3,bandstop,6,6
4054,4,allpass,2,2
4055,0,lowpass,4,4
4056,1,highpass,2,2
4057,2,bandpass,4,4
4058,3,bandstop,6,6
4059,4,allpass,4,4
4060,0,lowpass,8,8
4061,1,highpass,8,8
4062,2,bandpass,8,8
4063,3,bandstop,4,4
4064,4,allpass,8,8
4065,0,lowpass,6,6
4066,1,highpass,2,2
4067,2,bandpass,4,4
4068,3,bandstop,2,2
4069,4,allpass,6,6
4070,0,lowpass,4,4
4071,1,highpass,4,4
4072,2,bandpass,2,2
4073,3,bandstop,8,8
4074,4,allpass,8,8
4075,0,lowpass,8,8
4076,1,highpass,8,8
4077,2,bandpass,4,4
4078,3,bandstop,6,6
4079,4,allpass,6,6
4080,0,lowpass,4,4
4081,1,highpass,6,6
4082,2,bandpass,6,6
4083,3,bandstop,2,2
4084,4,allpass,2,2
4085,0,lowpass,4,4
4086,1,highpass,8,8
4087,2,bandpass,4,4
4088,3,bandstop,8,8
4089,4,allpass,4,4
4090,0,lowpass,8,8
4091,1,highpass,8,8
4092,2,bandpass,4,4
4093,3,bandstop,8,8
4094,4,allpass,6,6
4095,0,lowpass,2,2
4096,1,highpass,2,2
4097,2,bandpass,2,2
4098,3,bandstop,2,2
4099,4,allpass,4,4
4100,0,lowpass,6,6
4101,1,highpass,4,4
4102,2,bandpass,2,2
4103,3,bandstop,2,2
4104,4,allpass,4,4
4105,0,lowpass,8,8
4106,1,highpass,4,4
4107,2,bandpass,2,2
4108,3,bandstop,8,8
4109,4,allpass,8,8
4110,0,lowpass,8,8
4111,1,highpass,2,2
4112,2,bandpass,8,8
4113,3,bandstop,4,4
4114,4,allpass,4,4
4115,0,lowpass,8,8
4116,1,highpass,6,6
4117,2,bandpass,2,2
4118,3,bandstop,4,4
4119,4,allpass,6,6
4120,0,lowpass,8,8
4121,1,highpass,8,8
4122,2,bandpass,2,2
4123,3,bandstop,2,2
4124,4,allpass,2,2
4125,0,lowpass,4,4
4126,1,highpass,6,6
4127,2,bandpass,6,6
4128,3,bandstop,6,6
4129,4,allpass,2,2
4130,0,lowpass,8,8
4131,1,highpass,6,6
4132,2,bandpass,2,2
4133,3,bandstop,4,4
4134,4,allpass,4,4
4135,0,lowpass,4,4
4136,1,highpass,4,4
4137,2,bandpass,4,4
4138,3,bandstop,2,2
4139,4,allpass,2,2
4140,0,lowpass,8,8
4141,1,highpass,4,4
4142,2,bandpass,2,2
4143,3,bandstop,2,2
4144,4,allpass,8,8
4145,0,lowpass,4,4
4146,1,highpass,2,2
4147,2,bandpass,6,6
4148,3,bandstop,4,4
4149,4,allpass,4,4
4150,0,lowpass,2,2
4151,1,highpass,8,8
4152,2,bandpass,8,8
4153,3,bandstop,6,6
4154,4,allpass,8,8
4155,0,lowpass,8,8
4156,1,highpass,2,2
4157,2,bandpass,4,4
4158,3,bandstop,8,8
4159,4,allpass,8,8
4160,0,lowpass,6,6
4161,1,highpass,6,6
4162,2,bandpass,8,8
4163,3,bandstop,2,2
4164,4,allpass,6,6
4165,0,lowpass,6,6
4166,1,highpass,4,4
4167,2,bandpass,4,4
4168,3,bandstop,8,8
4169,4,allpass,4,4
4170,0,lowpass,6,6
4171,1,highpass,4,4
4172,2,bandpass,8,8
4173,3,bandstop,8,8
4174,4,allpass,4,4
4175,0,lowpass,8,8
4176,1,highpass,2,2
4177,2,bandpass,6,6
4178,3,bandstop,4,4
4179,4,allpass,4,4
